s ds n T
2.28500000E+09	1.00000000E+07	9.85392400E+08	1.58658002E+06
2.29500000E+09	1.00000000E+07	9.84126596E+08	1.58787640E+06
2.30500000E+09	1.00000000E+07	9.82882236E+08	1.58915247E+06
2.31500000E+09	1.00000000E+07	9.81659149E+08	1.59040832E+06
2.32500000E+09	1.00000000E+07	9.80457165E+08	1.59164406E+06
2.33500000E+09	1.00000000E+07	9.79276120E+08	1.59285977E+06
2.34500000E+09	1.00000000E+07	9.78115852E+08	1.59405554E+06
2.35500000E+09	1.00000000E+07	9.76976206E+08	1.59523146E+06
2.36500000E+09	1.00000000E+07	9.75857026E+08	1.59638761E+06
2.37500000E+09	1.00000000E+07	9.74758163E+08	1.59752407E+06
2.38500000E+09	1.00000000E+07	9.73679471E+08	1.59864093E+06
2.39500000E+09	1.00000000E+07	9.72620806E+08	1.59973827E+06
2.40500000E+09	1.00000000E+07	9.71582028E+08	1.60081616E+06
2.41500000E+09	1.00000000E+07	9.70563001E+08	1.60187469E+06
2.42500000E+09	1.00000000E+07	9.69563592E+08	1.60291392E+06
2.43500000E+09	1.00000000E+07	9.68583671E+08	1.60393392E+06
2.44500000E+09	1.00000000E+07	9.67623111E+08	1.60493478E+06
2.45500000E+09	1.00000000E+07	9.66681788E+08	1.60591656E+06
2.46500000E+09	1.00000000E+07	9.65759581E+08	1.60687933E+06
2.47500000E+09	1.00000000E+07	9.64856372E+08	1.60782316E+06
2.48500000E+09	1.00000000E+07	9.63972047E+08	1.60874811E+06
2.49500000E+09	1.00000000E+07	9.63106494E+08	1.60965424E+06
2.50500000E+09	1.00000000E+07	9.62259603E+08	1.61054162E+06
2.51500000E+09	1.00000000E+07	9.61431268E+08	1.61141031E+06
2.52500000E+09	1.00000000E+07	9.60621386E+08	1.61226037E+06
2.53500000E+09	1.00000000E+07	9.59829855E+08	1.61309185E+06
2.54500000E+09	1.00000000E+07	9.59056577E+08	1.61390482E+06
2.55500000E+09	1.00000000E+07	9.58301457E+08	1.61469932E+06
2.56500000E+09	1.00000000E+07	9.57564402E+08	1.61547542E+06
2.57500000E+09	1.00000000E+07	9.56845321E+08	1.61623315E+06
2.58500000E+09	1.00000000E+07	9.56144126E+08	1.61697259E+06
2.59500000E+09	1.00000000E+07	9.55460732E+08	1.61769377E+06
2.60500000E+09	1.00000000E+07	9.54795055E+08	1.61839674E+06
2.61500000E+09	1.00000000E+07	9.54147016E+08	1.61908155E+06
2.62500000E+09	1.00000000E+07	9.53516535E+08	1.61974824E+06
2.63500000E+09	1.00000000E+07	9.52903538E+08	1.62039687E+06
2.64500000E+09	1.00000000E+07	9.52307949E+08	1.62102746E+06
2.65500000E+09	1.00000000E+07	9.51729699E+08	1.62164007E+06
2.66500000E+09	1.00000000E+07	9.51168719E+08	1.62223474E+06
2.67500000E+09	1.00000000E+07	9.50624940E+08	1.62281150E+06
2.68500000E+09	1.00000000E+07	9.50098300E+08	1.62337039E+06
2.69500000E+09	1.00000000E+07	9.49588735E+08	1.62391145E+06
2.70500000E+09	1.00000000E+07	9.49096185E+08	1.62443471E+06
2.71500000E+09	1.00000000E+07	9.48620593E+08	1.62494021E+06
2.72500000E+09	1.00000000E+07	9.48161903E+08	1.62542798E+06
2.73500000E+09	1.00000000E+07	9.47720061E+08	1.62589805E+06
2.74500000E+09	1.00000000E+07	9.47295014E+08	1.62635046E+06
2.75500000E+09	1.00000000E+07	9.46886715E+08	1.62678523E+06
2.76500000E+09	1.00000000E+07	9.46495114E+08	1.62720239E+06
2.77500000E+09	1.00000000E+07	9.46120167E+08	1.62760197E+06
2.78500000E+09	1.00000000E+07	9.45761830E+08	1.62798399E+06
2.79500000E+09	1.00000000E+07	9.45420061E+08	1.62834848E+06
2.80500000E+09	1.00000000E+07	9.45094822E+08	1.62869546E+06
2.81500000E+09	1.00000000E+07	9.44786074E+08	1.62902495E+06
2.82500000E+09	1.00000000E+07	9.44493782E+08	1.62933698E+06
2.83500000E+09	1.00000000E+07	9.44217912E+08	1.62963157E+06
2.84500000E+09	1.00000000E+07	9.43958432E+08	1.62990872E+06
2.85500000E+09	1.00000000E+07	9.43715314E+08	1.63016847E+06
2.86500000E+09	1.00000000E+07	9.43488528E+08	1.63041083E+06
2.87500000E+09	1.00000000E+07	9.43278049E+08	1.63063582E+06
2.88500000E+09	1.00000000E+07	9.43083854E+08	1.63084344E+06
2.89500000E+09	1.00000000E+07	9.42905919E+08	1.63103371E+06
2.90500000E+09	1.00000000E+07	9.42744224E+08	1.63120665E+06
2.91500000E+09	1.00000000E+07	9.42598751E+08	1.63136226E+06
2.92500000E+09	1.00000000E+07	9.42469484E+08	1.63150056E+06
2.93500000E+09	1.00000000E+07	9.42356407E+08	1.63162155E+06
2.94500000E+09	1.00000000E+07	9.42259508E+08	1.63172524E+06
2.95500000E+09	1.00000000E+07	9.42178776E+08	1.63181164E+06
2.96500000E+09	1.00000000E+07	9.42114202E+08	1.63188075E+06
2.97500000E+09	1.00000000E+07	9.42065777E+08	1.63193258E+06
2.98500000E+09	1.00000000E+07	9.42033498E+08	1.63196713E+06
2.99500000E+09	1.00000000E+07	9.42017359E+08	1.63198440E+06
3.00500000E+09	1.00000000E+07	9.42017360E+08	1.63198440E+06
3.01500000E+09	1.00000000E+07	9.42033500E+08	1.63196713E+06
3.02500000E+09	1.00000000E+07	9.42065781E+08	1.63193257E+06
3.03500000E+09	1.00000000E+07	9.42114207E+08	1.63188074E+06
3.04500000E+09	1.00000000E+07	9.42178783E+08	1.63181162E+06
3.05500000E+09	1.00000000E+07	9.42259517E+08	1.63172522E+06
3.06500000E+09	1.00000000E+07	9.42356417E+08	1.63162153E+06
3.07500000E+09	1.00000000E+07	9.42469495E+08	1.63150054E+06
3.08500000E+09	1.00000000E+07	9.42598764E+08	1.63136224E+06
3.09500000E+09	1.00000000E+07	9.42744239E+08	1.63120662E+06
3.10500000E+09	1.00000000E+07	9.42905935E+08	1.63103368E+06
3.11500000E+09	1.00000000E+07	9.43083871E+08	1.63084341E+06
3.12500000E+09	1.00000000E+07	9.43278069E+08	1.63063578E+06
3.13500000E+09	1.00000000E+07	9.43488549E+08	1.63041080E+06
3.14500000E+09	1.00000000E+07	9.43715336E+08	1.63016844E+06
3.15500000E+09	1.00000000E+07	9.43958456E+08	1.62990868E+06
3.16500000E+09	1.00000000E+07	9.44217937E+08	1.62963152E+06
3.17500000E+09	1.00000000E+07	9.44493809E+08	1.62933693E+06
3.18500000E+09	1.00000000E+07	9.44786103E+08	1.62902490E+06
3.19500000E+09	1.00000000E+07	9.45094852E+08	1.62869540E+06
3.20500000E+09	1.00000000E+07	9.45420093E+08	1.62834842E+06
3.21500000E+09	1.00000000E+07	9.45761863E+08	1.62798393E+06
3.22500000E+09	1.00000000E+07	9.46120202E+08	1.62760191E+06
3.23500000E+09	1.00000000E+07	9.46495151E+08	1.62720233E+06
3.24500000E+09	1.00000000E+07	9.46886753E+08	1.62678516E+06
3.25500000E+09	1.00000000E+07	9.47295054E+08	1.62635039E+06
3.26500000E+09	1.00000000E+07	9.47720102E+08	1.62589798E+06
3.27500000E+09	1.00000000E+07	9.48161946E+08	1.62542791E+06
3.28500000E+09	1.00000000E+07	9.48620638E+08	1.62494013E+06
3.29500000E+09	1.00000000E+07	9.49096232E+08	1.62443463E+06
3.30500000E+09	1.00000000E+07	9.49588783E+08	1.62391137E+06
3.31500000E+09	1.00000000E+07	9.50098349E+08	1.62337030E+06
3.32500000E+09	1.00000000E+07	9.50624992E+08	1.62281141E+06
3.33500000E+09	1.00000000E+07	9.51168772E+08	1.62223465E+06
3.34500000E+09	1.00000000E+07	9.51729754E+08	1.62163998E+06
3.35500000E+09	1.00000000E+07	9.52308006E+08	1.62102737E+06
3.36500000E+09	1.00000000E+07	9.52903596E+08	1.62039677E+06
3.37500000E+09	1.00000000E+07	9.53516595E+08	1.61974814E+06
3.38500000E+09	1.00000000E+07	9.54147078E+08	1.61908144E+06
3.39500000E+09	1.00000000E+07	9.54795119E+08	1.61839663E+06
3.40500000E+09	1.00000000E+07	9.55460797E+08	1.61769366E+06
3.41500000E+09	1.00000000E+07	9.56144193E+08	1.61697248E+06
3.42500000E+09	1.00000000E+07	9.56845390E+08	1.61623304E+06
3.43500000E+09	1.00000000E+07	9.57564473E+08	1.61547530E+06
3.44500000E+09	1.00000000E+07	9.58301530E+08	1.61469920E+06
3.45500000E+09	1.00000000E+07	9.59056651E+08	1.61390469E+06
3.46500000E+09	1.00000000E+07	9.59829931E+08	1.61309172E+06
3.47500000E+09	1.00000000E+07	9.60621463E+08	1.61226024E+06
3.48500000E+09	1.00000000E+07	9.61431348E+08	1.61141018E+06
3.49500000E+09	1.00000000E+07	9.62259684E+08	1.61054148E+06
3.50500000E+09	1.00000000E+07	9.63106577E+08	1.60965410E+06
3.51500000E+09	1.00000000E+07	9.63972132E+08	1.60874796E+06
3.52500000E+09	1.00000000E+07	9.64856459E+08	1.60782301E+06
3.53500000E+09	1.00000000E+07	9.65759670E+08	1.60687919E+06
3.54500000E+09	1.00000000E+07	9.66681879E+08	1.60591641E+06
3.55500000E+09	1.00000000E+07	9.67623204E+08	1.60493463E+06
3.56500000E+09	1.00000000E+07	9.68583766E+08	1.60393377E+06
3.57500000E+09	1.00000000E+07	9.69563689E+08	1.60291376E+06
3.58500000E+09	1.00000000E+07	9.70563100E+08	1.60187452E+06
3.59500000E+09	1.00000000E+07	9.71582129E+08	1.60081600E+06
3.60500000E+09	1.00000000E+07	9.72620909E+08	1.59973810E+06
3.61500000E+09	1.00000000E+07	9.73679576E+08	1.59864076E+06
3.62500000E+09	1.00000000E+07	9.74758270E+08	1.59752390E+06
3.63500000E+09	1.00000000E+07	9.75857135E+08	1.59638743E+06
3.64500000E+09	1.00000000E+07	9.76976317E+08	1.59523128E+06
3.65500000E+09	1.00000000E+07	9.78115966E+08	1.59405536E+06
3.66500000E+09	1.00000000E+07	9.79276235E+08	1.59285959E+06
3.67500000E+09	1.00000000E+07	9.80457283E+08	1.59164387E+06
3.68500000E+09	1.00000000E+07	9.81659269E+08	1.59040813E+06
3.69500000E+09	1.00000000E+07	9.82882359E+08	1.58915227E+06
3.70500000E+09	1.00000000E+07	9.84126721E+08	1.58787620E+06
3.71500000E+09	1.00000000E+07	9.85392527E+08	1.58657982E+06
3.72500000E+09	1.00000000E+07	9.86679955E+08	1.58526304E+06
3.73500000E+09	1.00000000E+07	9.87989184E+08	1.58392575E+06
3.74500000E+09	1.00000000E+07	9.89320400E+08	1.58256787E+06
3.75500000E+09	1.00000000E+07	9.90673792E+08	1.58118929E+06
3.76500000E+09	1.00000000E+07	9.92049552E+08	1.57978989E+06
3.77500000E+09	1.00000000E+07	9.93447879E+08	1.57836959E+06
3.78500000E+09	1.00000000E+07	9.94868975E+08	1.57692826E+06
3.79500000E+09	1.00000000E+07	9.96313047E+08	1.57546580E+06
3.80500000E+09	1.00000000E+07	9.97780307E+08	1.57398210E+06
3.81500000E+09	1.00000000E+07	9.99270971E+08	1.57247703E+06
3.82500000E+09	1.00000000E+07	1.00078526E+09	1.57095049E+06
3.83500000E+09	1.00000000E+07	1.00232340E+09	1.56940235E+06
3.84500000E+09	1.00000000E+07	1.00388563E+09	1.56783249E+06
3.85500000E+09	1.00000000E+07	1.00547218E+09	1.56624079E+06
3.86500000E+09	1.00000000E+07	1.00708329E+09	1.56462712E+06
3.87500000E+09	1.00000000E+07	1.00871922E+09	1.56299135E+06
